sample_id,domain,role_family,target_role,competency,question,answer,role_relevance,star_structure,evidence_specificity,technical_accuracy,communication_clarity,self_awareness,evidence_level,weakness_tags,need_clarification,clarification_type,final_score_0_100,final_score_0_1,quality_label,has_tool,has_metric,has_impact,has_action,has_context,answer_length_words
AQD-CE40C7,Information & Technology,Data & AI,Data Analyst,Communication & Empathy,"Ceritakan momen di mana kamu harus menjelaskan istilah teknis yang sangat rumit kepada orang awam (seperti dosen penguji, klien, atau teman beda jurusan). Bagaimana caramu memastikannya paham?","Waktu itu saya sedang menangani proyek analisis churn user di perusahaan magang saya, dan saya harus mempresentasikan hasil model klasifikasi Random Forest kepada tim Marketing yang sama sekali tidak paham statistik. Jadi, saya menjelaskan kepada mereka bagaimana algoritma ini bekerja dengan memecah dataset menggunakan konsep Gini Impurity pada setiap node decision tree. Saya tunjukkan baris kode Python saya yang menggunakan library Scikit-Learn, di mana saya mengatur hyperparameter max_depth sebesar 10 dan min_samples_split sebesar 5 untuk menghindari overfitting. Saya juga menjelaskan secara detail proses bootstrap aggregating atau bagging, bagaimana sub-sample data diambil secara acak dengan pengembalian, lalu bagaimana voting mayoritas dari ratusan decision tree tersebut menghasilkan prediksi akhir. Saya pakai Jupyter Notebook untuk menunjukkan visualisasi diagram pohonnya dan menjelaskan matriks korelasi fitur-fiturnya secara mendalam. Saya rasa penjelasan saya sangat lengkap dari segi arsitektur model dan pipelines datanya, tapi memang di akhir rapat mereka hanya terdiam dan saya langsung menyudahi presentasinya tanpa menanyakan kembali apakah mereka benar-benar paham metrik bisnisnya atau bagaimana model ini bisa membantu kampanye mereka.",70,60,75,85,40,50,3,impact_missing;measurable_result_missing;jargon_overload,True,impact,66.25,0.6625,Average,1,0,0,1,1,166
AQD-D10134,Information & Technology,Data & AI,Data Analyst,Communication & Empathy,"Ceritakan momen di mana kamu harus menjelaskan istilah teknis yang sangat rumit kepada orang awam (seperti dosen penguji, klien, atau teman beda jurusan). Bagaimana caramu memastikannya paham?","Pernah, saat saya harus menjelaskan konsep 'database indexing' kepada stakeholder dari tim marketing yang kesulitan memahami mengapa laporan dashboard kami sangat lambat saat memuat data historis. Saya sadar mereka tidak butuh penjelasan teknis tentang B-tree atau query execution plan. Jadi, saya menggunakan analogi buku perpustakaan. Saya katakan bahwa database tanpa index seperti mencari informasi di buku tanpa daftar isi, di mana kita harus membaca setiap halaman. Untuk memperbaikinya, kami menggunakan SQL Server Management Studio untuk memetakan query bottleneck dan menerapkan clustered index pada kolom-kolom krusial. Hasilnya sangat signifikan, kami berhasil memangkas latency eksekusi query dari 45 detik menjadi hanya 3 detik per request. Dengan pemangkasan waktu tunggu yang drastis ini, tim marketing bisa melakukan analisis data real-time jauh lebih efisien tanpa harus menunggu buffer yang lama, yang secara langsung meningkatkan produktivitas pengambilan keputusan tim mereka setiap harinya.",95,100,95,90,95,85,5,,False,none,94.25,0.9425,Strong,1,1,1,1,1,137
AQD-B7877B,Information & Technology,Data & AI,Data Analyst,Initiative & Ownership,"Pernahkah kamu berinisiatif memperbaiki kode, sistem, atau proses yang sebenarnya bukan tugas utamamu? Ceritakan alasannya dan apa dampak dari inisiatifmu itu.","Ya, bicara soal inisiatif, sebenarnya di kantor lama saya dulu sering bantu-bantu di bagian admin. Jadi, saya sering bantu atur jadwal meeting bos saya atau bantu pesankan makan siang kalau lagi sibuk. Saya rasa inisiatif itu penting ya, soalnya kalau kita bisa bantu hal-hal kecil seperti itu, suasana kantor jadi lebih enak. Terus, kadang saya juga bantu merapikan ruang arsip kertas biar lebih mudah dicari, karena saya lihat mereka sering pusing cari berkas yang menumpuk. Saya merasa kontribusi saya di sana cukup membantu kelancaran operasional harian kantor, meskipun ya mungkin tidak langsung berkaitan dengan coding atau analisis data yang saya kerjakan.",25,20,30,0,35,20,1,role_relevance_low;communication_unclear,True,role_relevance,21.75,0.2175,Weak,0,0,0,0,1,101
AQD-E9E94C,Information & Technology,Data & AI,Data Analyst,Initiative & Ownership,"Pernahkah kamu berinisiatif memperbaiki kode, sistem, atau proses yang sebenarnya bukan tugas utamamu? Ceritakan alasannya dan apa dampak dari inisiatifmu itu.","Ya, saya pernah melakukannya. Waktu itu ada masalah pada pipeline pengolahan data kita yang menggunakan Apache Airflow. Saya perhatikan DAG-nya sering mengalami task failure karena bottleneck di bagian inter-process communication saat melakukan ETL. Saya memutuskan untuk melakukan refactoring pada Python script-nya dengan mengimplementasikan asynchronous I/O menggunakan library 'asyncio' dan mengubah pendekatan data serialization dari JSON standar ke Apache Arrow untuk mengurangi overhead pada memory heap. Selain itu, saya juga memodifikasi query SQL yang digunakan untuk meminimalkan scanning pada block storage dengan menerapkan indeks B-tree yang lebih spesifik pada partition key. Saya juga sempat melakukan fine-tuning pada konfigurasi PostgreSQL server di sisi query optimizer untuk menghindari nested loop join yang tidak efisien. Saya melakukan ini semua di luar jam kerja karena saya merasa arsitektur data kita saat itu kurang optimal secara komputasi dan saya ingin menerapkan teknik lock-free programming agar datanya bisa mengalir lebih cepat antar node.",65,60,75,85,55,50,3,impact_missing;measurable_result_missing;too_technical_jargon,True,impact,66.5,0.665,Average,1,0,0,1,1,146
AQD-7F3AE2,Information & Technology,Data & AI,Data Analyst,Initiative & Ownership,"Pernahkah kamu berinisiatif memperbaiki kode, sistem, atau proses yang sebenarnya bukan tugas utamamu? Ceritakan alasannya dan apa dampak dari inisiatifmu itu.","Pernah, saat saya bekerja sebagai Data Analyst, saya menyadari bahwa pipeline data harian kami memakan waktu yang sangat lama, yaitu 3 jam setiap paginya karena proses ETL yang tidak efisien. Meskipun tugas utama saya adalah melakukan visualisasi data, saya berinisiatif untuk memeriksa skrip Python yang digunakan tim Engineering. Saya menemukan bahwa banyak query yang dilakukan secara berulang ke database besar tanpa indeks yang tepat. Saya kemudian melakukan optimasi pada query SQL tersebut dan memindahkan pemrosesan data menggunakan library Dask untuk paralelisasi. Dampaknya, waktu eksekusi pipeline berhasil dipangkas dari 180 menit menjadi hanya 15 menit. Hal ini secara signifikan mengurangi beban server dan memungkinkan tim mendapatkan insight data lebih awal setiap harinya tanpa harus menunggu proses yang menggantung di jam kerja.",95,100,95,90,100,90,5,,False,none,95.25,0.9525,Strong,1,1,1,1,1,120
AQD-145F62,Information & Technology,Data & AI,Data Analyst,Self-Awareness & Growth Mindset,"Sebagai seorang junior Data Analyst, area teknis apa yang menurutmu masih menjadi kelemahan terbesarmu saat ini, dan apa rencanamu untuk memperbaikinya?","Wah, pertanyaan yang menarik ya. Kalau ditanya soal kelemahan teknis, sebenarnya saya merasa lebih ke arah soft skill komunikasi. Saya sangat jago dalam menangani keluhan pelanggan di pekerjaan sebelumnya saat saya jadi pelayan restoran. Waktu itu ada pelanggan yang marah-marah karena makanannya dingin, dan saya berhasil menenangkannya dengan memberikan diskon. Saya rasa sebagai data analyst, kemampuan untuk tetap tenang saat ditekan itu lebih penting daripada sekadar mengutak-atik angka atau rumus SQL yang rumit. Jadi, saya lebih fokus mengembangkan kemampuan interpersonal saya daripada mendalami tools teknis seperti Python atau statistik lanjut.",30,20,20,10,30,20,1,role_relevance_low;communication_unclear;lack_of_technical_depth;evasive,True,role_relevance,22.0,0.22,Weak,0,0,0,0,1,90
AQD-DF0845,Information & Technology,Data & AI,Data Analyst,Self-Awareness & Growth Mindset,"Sebagai seorang junior Data Analyst, area teknis apa yang menurutmu masih menjadi kelemahan terbesarmu saat ini, dan apa rencanamu untuk memperbaikinya?","Jujur, kalau bicara soal kelemahan teknis, mungkin di bagian advanced data modeling atau arsitektur database. Dulu di proyek optimasi supply chain, kami berhasil meningkatkan akurasi forecasting sampai 25% dan itu berdampak langsung pada penghematan biaya logistik sebesar 15% per kuartal. Di sana, kami merancang model prediktif yang kompleks dan kami melakukan integrasi data dari berbagai sumber. Untuk memperbaikinya, kami saat ini sedang rajin ikut kursus online dan membaca dokumentasi untuk meningkatkan pemahaman kami tentang optimalisasi query. Kami merasa dengan mendalami hal itu, kami bisa memberikan kontribusi yang lebih baik lagi bagi tim di masa depan.",70,60,50,60,70,50,3,contribution_unclear;vague_technical_skill;lack_of_personal_accountability,True,contribution,60.5,0.605,Average,0,1,1,1,1,95
AQD-50AEF1,Information & Technology,Data & AI,Data Analyst,Self-Awareness & Growth Mindset,"Sebagai seorang junior Data Analyst, area teknis apa yang menurutmu masih menjadi kelemahan terbesarmu saat ini, dan apa rencanamu untuk memperbaikinya?","Saat ini, saya menyadari bahwa kelemahan terbesar saya adalah optimasi performa query pada dataset berskala besar, terutama saat harus melakukan join tabel yang kompleks. Saya pernah menghadapi situasi di mana dashboard operasional kami membutuhkan waktu hingga 15 menit untuk memproses data harian karena query SQL yang kurang efisien. Untuk memperbaikinya, saya mengambil inisiatif untuk mempelajari indexing strategy dan teknik partisi data di PostgreSQL. Saya kemudian melakukan refactor pada query tersebut, menerapkan Common Table Expressions (CTE) yang lebih optimal, serta memanfaatkan EXPLAIN ANALYZE untuk mengidentifikasi bottleneck. Hasilnya, saya berhasil memangkas latency query dari 15 menit menjadi hanya 45 detik saja. Peningkatan efisiensi ini secara drastis mengurangi beban penggunaan memori server kami setiap pagi. Saat ini, saya secara rutin mengikuti dokumentasi teknis dan mendalami optimasi query sebagai bagian dari rencana pengembangan diri berkelanjutan saya.",95,100,95,90,95,95,5,,False,none,95.25,0.9525,Strong,1,1,1,1,1,132
AQD-4546E7,Information & Technology,Data & AI,Data Analyst,Self-Awareness & Culture Fit,Lingkungan kerja atau dinamika tim seperti apa sih yang menurutmu paling bisa bikin kamu bekerja secara maksimal?,"Wah, pertanyaan yang menarik ya. Kalau ngomongin lingkungan kerja, sebenarnya saya tuh tipe orang yang fleksibel banget sih. Tapi jujur saja, belakangan ini saya malah lagi sering mikirin soal hobi baru saya, yaitu berkebun hidroponik di rumah. Menurut saya, kunci sukses itu ada di ketenangan pikiran. Jadi, selama suasana kantornya tenang dan banyak tanaman, pasti produktivitas saya meningkat drastis. Soal dinamika tim, saya merasa yang penting semua orang bisa santai saja lah, tidak perlu terlalu kaku seperti aturan-aturan perusahaan besar yang sering bikin stres itu.",30,10,20,0,30,20,1,role_relevance_low;communication_unclear;evasive_answer,True,role_relevance,18.5,0.185,Weak,0,0,0,0,1,85
AQD-94F27C,Information & Technology,Data & AI,Data Analyst,Self-Awareness & Culture Fit,Lingkungan kerja atau dinamika tim seperti apa sih yang menurutmu paling bisa bikin kamu bekerja secara maksimal?,"Lingkungan kerja yang paling mendukung saya adalah tim yang kolaboratif dan saling terbuka. Misalnya, di proyek terakhir kami, kami berhasil meningkatkan efisiensi data cleansing hingga 40 persen. Kami melakukan migrasi sistem ke pipeline otomatis yang dampaknya sangat besar bagi efisiensi operasional perusahaan. Kami merasa bangga karena kami bisa menyelesaikan target tepat waktu. Kami selalu berkomunikasi setiap pagi untuk memastikan setiap tantangan di lapangan bisa teratasi. Kami percaya dengan dinamika kerja yang kompak seperti itu, hasil pekerjaan akan selalu maksimal. Jadi, ya, saya sangat nyaman berada di dalam dinamika tim yang mengedepankan kerja kolektif seperti yang kami jalani saat itu.",65,60,50,70,75,55,3,contribution_unclear;lack_of_ownership;vague_role_description,True,contribution,61.75,0.6175,Average,0,1,1,1,1,99
AQD-64A7F4,Information & Technology,Data & AI,Data Analyst,Self-Awareness & Culture Fit,Lingkungan kerja atau dinamika tim seperti apa sih yang menurutmu paling bisa bikin kamu bekerja secara maksimal?,"Lingkungan kerja yang paling mendukung performa saya adalah yang mengedepankan transparansi dan kolaborasi berbasis data. Jujur, saya pernah mengalami kesalahan fatal saat masih awal menjadi Data Analyst. Saat itu, saya salah melakukan join pada tabel master transaksi yang mengakibatkan dashboard eksekutif menampilkan angka pendapatan yang meleset hampir 40% dari realita. Saya sadar itu kesalahan saya karena kurang melakukan validasi pada primary key. Begitu saya sadar ada anomali, saya langsung melaporkan ke manajer saya sebelum klien menyadarinya. Saya segera melakukan tindakan mitigasi dengan menghentikan auto-refresh dashboard, melakukan re-running query yang sudah divalidasi ulang dengan Python, dan menambahkan unit testing pada pipeline SQL saya. Hasilnya, bukan hanya sistem kembali akurat, saya juga mengusulkan sistem automated data validation yang akhirnya mengurangi risiko error serupa hingga 90% pada periode berikutnya. Pengalaman itu mengajarkan saya bahwa saya paling maksimal bekerja dalam tim yang suportif terhadap perbaikan sistem pasca-kegagalan, bukan sekadar menyalahkan individu.",95,98,95,92,96,98,5,,False,none,95.55,0.9555,Strong,1,1,1,1,1,147
AQD-7C6933,Information & Technology,Data & AI,Data Analyst,Self-Awareness & Growth Mindset,"Kalau nanti kamu mulai bekerja di sini, menurutmu apa tantangan terbesar yang bakal kamu hadapi di 3 bulan pertamamu?","Menurut saya tantangan terbesar itu ya adaptasi teknis ya. Saya sudah terbiasa pakai Python, R, SQL, dbt, Airflow, Spark, Hadoop, Kafka, lalu saya juga sering pakai Tableau, Power BI, Looker, dan AWS Redshift, S3, Glue, serta EMR. Saya juga familiar dengan Kubernetes, Docker, TensorFlow, PyTorch, Scikit-learn, Pandas, NumPy, dan Google Cloud Platform. Jadi di 3 bulan pertama, saya akan fokus untuk sinkronisasi semua stack teknologi itu agar alur datanya jadi jauh lebih efisien di lingkungan kerja yang baru ini.",40,20,20,30,30,20,1,context_missing;measurable_result_missing;buzzword_salad,True,context,27.5,0.275,Weak,1,0,0,0,0,79
AQD-C44220,Information & Technology,Data & AI,Data Analyst,Self-Awareness & Growth Mindset,"Kalau nanti kamu mulai bekerja di sini, menurutmu apa tantangan terbesar yang bakal kamu hadapi di 3 bulan pertamamu?","Kalau ditanya soal tantangan di 3 bulan pertama, menurut kami tantangan terbesarnya adalah adaptasi dengan stack data yang baru. Di tempat sebelumnya, kami berhasil mengimplementasikan sistem dashboard real-time yang sukses besar. Proyek itu meningkatkan efisiensi operasional tim kami sebesar 30% dan menghemat biaya operasional hingga 500 juta rupiah per kuartal. Kami bekerja keras memastikan data yang masuk sinkron dengan kebutuhan bisnis. Karena kami selalu terbiasa bekerja dengan ekosistem yang kolaboratif, kami merasa tantangan utamanya nanti adalah memahami alur kerja tim di sini. Kami yakin dengan dukungan rekan-rekan, kami bisa beradaptasi dengan cepat untuk mencapai target yang sama seperti keberhasilan-keberhasilan kami sebelumnya.",65,60,50,60,70,50,3,contribution_unclear;overreliance_on_team;lack_of_individual_accountability,True,contribution,59.25,0.5925,Average,0,1,1,1,1,101
